datetime_utc,time,open,high,low,close,Growth Arrow,VIX,Global Bottom,Local Bottom,Infl Osc (Hist),Infl Oscillator,Infl Signal,Risk Oscillator,Risk Signal,Macro Infl (C-BEI),Macro Risk (VIX),Macro Base,β Pure (×1000),β Risk (×1000),Pure Hedge Signal,Risk Contamination,VIX Short,VIX Long,USDJPY Flash Z,ES Flash Z,VIX Flash Z
2026-06-14T08:00:00Z,1781424000,64392.1,64486.9,64353.2,64451.9,48,17.67,0,0,-57,-57,-58.18011679550476,-34,-34.47692541811041,-590.0087510045897,-401.06595832725304,-500,-26.715867354997965,-134.9722382636061,0,0,19.63,20.67,0.06706091836069689,-0.11250561831287599,0.3260511547264896
2026-06-14T08:30:00Z,1781425800,64451.9,64478.7,64407.1,64423.1,48,17.67,0,0,-57,-57,-57.944093436403804,-33,-34.18154033448833,-589.971329072844,-401.0848423032951,-500,-26.715867354999062,-134.97223826360516,0,0,19.63,20.67,0.07851220643033291,-0.1282231308653823,0.3424240564805453
2026-06-14T09:00:00Z,1781427600,64423.1,64439.1,64281.1,64322.1,48,17.67,0,0,-56,-56,-57.55527474912304,-33,-33.94523226759067,-589.9334221785525,-401.1039279546198,-500,-26.71586735499979,-134.9722382636045,0,0,19.63,20.67,0.0986662216305145,-0.15361067505728318,0.36643394570102
2026-06-14T09:30:00Z,1781429400,64322.2,64593.1,64308.7,64584.7,48,17.67,0,0,-56,-56,-57.244219799298435,-33,-33.75618581407254,-589.8950319377163,-401.1232171265206,-500,-26.715867355000277,-134.9722382636041,0,0,19.63,20.67,0.0986662216305145,-0.16140721456971505,0.36366300421425946
2026-06-14T10:00:00Z,1781431200,64584.8,64616,64452.8,64563.9,48,17.67,0,0,-56,-56,-56.99537583943875,-33,-33.60494865125803,-589.85615976039,-401.1427125489544,-500,-26.715867355000604,-134.97223826360383,0,0,19.63,20.67,0.07363235343748595,-0.1434044809257299,0.34646018640957
2026-06-14T10:30:00Z,1781433000,64563.9,64640.6,64473.4,64485.4,48,17.67,0,0,-55,-55,-56.596300671551,-33,-33.48395892100642,-589.8168073421617,-401.16241236218474,-500,-26.715867355000817,-134.97223826360363,0,0,19.63,20.67,0.046863030878420725,-0.1310563174874841,0.33053105084503337
2026-06-14T11:00:00Z,1781434800,64485.5,64563.4,64419.3,64543.6,48,17.67,0,0,-55,-55,-56.2770405372408,-33,-33.38716713680513,-589.7769762677722,-401.1823170191156,-500,-26.715867355000963,-134.97223826360351,0,0,19.63,20.67,-0.006590595484809443,-0.1015089867459089,0.3116208099309767
2026-06-14T11:30:00Z,1781436600,64543.6,64614.4,64504.8,64511.7,48,17.67,0,0,-55,-55,-56.02163242979264,-32,-33.10973370944411,-589.7366681613123,-401.2024269306328,-500,-26.71586735500106,-134.97223826360343,0,0,19.63,20.67,-0.08901258154319763,-0.06161779855954458,0.2926734472845931
2026-06-14T12:00:00Z,1781438400,64511.7,64531.2,64431.4,64434.8,48,17.67,0,0,-54,-54,-55.61730594383411,-32,-32.887786967555286,-589.6958842855181,-401.22274428811454,-500,-26.715867355001123,-134.97223826360337,0,0,19.63,20.67,-0.13122363721968752,-0.04363433147562599,0.2840070045020383
2026-06-14T12:30:00Z,1781440200,64434.8,64446.7,64255.9,64296.8,48,17.67,0,0,-54,-54,-55.29384475506729,-32,-32.71022957404423,-589.6546258156093,-401.2432662169429,-500,-26.715867355001166,-134.97223826360334,0,0,19.63,20.67,-0.1581113955733826,-0.040710306698541816,0.2840070045020384
2026-06-14T13:00:00Z,1781442000,64296.7,64369,64209.6,64243.3,48,17.67,0,0,-54,-54,-55.03507580405383,-32,-32.56818365923538,-589.6128942618535,-401.2639915210388,-500,-26.715867355001194,-134.97223826360332,0,0,19.63,20.67,-0.14358294568794827,-0.020114751987618088,0.2840070045020384
2026-06-14T13:30:00Z,1781443800,64243.3,64358,64207.3,64287.5,48,17.67,0,0,-53,-53,-54.62806064324307,-32,-32.45454692738831,-589.5706965735665,-401.28492204675024,-500,-26.715867355001212,-134.9722382636033,0,0,19.63,20.67,-0.10989519954393084,-0.013916340721578614,0.2925184435454489
2026-06-14T14:00:00Z,1781445600,64287.4,64313.1,64115.6,64120.5,48,17.67,0,0,-53,-53,-54.30244851459445,-31,-32.163637541910646,-589.5280342602555,-401.3060581077318,-500,-26.715867355001226,-134.9722382636033,0,0,19.63,20.67,-0.06268274412100551,-0.026836992947314786,0.32207716066325004
2026-06-14T14:30:00Z,1781447400,64120.4,64143.7,63830,63953.7,48,17.67,0,0,-53,-53,-54.04195881167556,-31,-31.930910033528516,-589.484906394505,-401.32740107380073,-500,-26.715867355001233,-134.9722382636033,0,0,19.63,20.67,-0.024183848279345253,-0.04353004852774522,0.3388094382572804
2026-06-14T15:00:00Z,1781449200,63953.7,64123.8,63945.8,64034.7,48,17.67,0,0,-53,-53,-53.83356704934045,-31,-31.744728026822813,-589.4413131181319,-401.34895343444293,-500,-26.71586735500124,-134.9722382636033,0,0,19.63,20.67,0.029751355936652037,-0.0444797457467519,0.34965039161672506
2026-06-14T15:30:00Z,1781451000,64034.7,64093.1,63972.3,63995.2,48,17.67,0,0,-52,-52,-53.46685363947236,-31,-31.59578242145825,-589.3972551916737,-401.3707149542084,-500,-26.715867355001244,-134.9722382636033,0,0,19.63,20.67,0.11566464979884056,-0.11386233045196882,0.37091192782714116
2026-06-14T16:00:00Z,1781452800,63995.2,64183.4,63970.7,64110.5,48,17.67,0,0,-52,-52,-53.17348291157789,-31,-31.4766259371666,-589.3527335149922,-401.3926840499138,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,0.21348922842415927,-0.1578666517623783,0.3792058845041018
2026-06-14T16:30:00Z,1781454600,64110.4,64170.1,63901.3,63913.8,48,17.67,0,0,-52,-52,-52.938786329262314,-31,-31.381300749733278,-589.3077484598109,-401.41486358840496,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,0.20950990403665465,-0.14190756341536015,0.36551759763342734
2026-06-14T17:00:00Z,1781456400,63913.8,64000,63865.1,63874.5,48,17.67,0,0,-51,-51,-52.55102906340985,-30,-31.105040599786623,-589.2623005273235,-401.4372516257947,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,0.18206538977265954,-0.09984618225324637,0.3482645150892936
2026-06-14T17:30:00Z,1781458200,63874.5,63944.7,63650,63706.1,48,17.67,0,0,-51,-51,-52.24082325072788,-30,-30.884032479829298,-589.2163900023852,-401.4598481226752,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,0.2334895275421108,-0.1342882291019024,0.35864413723440636
2026-06-14T18:00:00Z,1781460000,63706.2,63772.7,63650.9,63693.2,48,17.67,0,0,-51,-51,-51.9926586005823,-30,-30.707225983863438,-589.1700222106075,-401.4826513860562,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,0.20864028871092108,-0.08956702654682208,0.34190759883092386
2026-06-14T18:30:00Z,1781461800,63693.2,63791.9,63693.1,63783.9,48,17.67,0,0,-50,-50,-51.59412688046584,-30,-30.565780787090752,-589.1231984760716,-401.5056619427511,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,0.18492166872059954,-0.050507214967935275,0.32337570018917117
2026-06-14T19:00:00Z,1781463600,63783.9,63830.9,63702,63770.3,48,17.67,0,0,-50,-50,-51.27530150437268,-30,-30.452624629672602,-589.0759191702216,-401.5288802955403,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,0.153655104042657,-0.0560883961305621,0.30427390490735157
2026-06-14T19:30:00Z,1781465400,63770.3,63809.7,63716.6,63777.3,48,17.67,0,0,-50,-50,-51.020241203498145,-29,-30.162099703738082,-589.0281844497188,-401.55230737911336,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,0.16748713938709228,-0.17403306818355,0.2857381246356674
2026-06-14T20:00:00Z,1781467200,63777.4,63940,63761.5,63900.3,48,17.67,0,0,-50,-50,-50.81619296279852,-29,-29.929679762990467,-588.9799945752284,-401.57594344513217,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,0.13701904307107804,-0.15744849040982398,0.27590673616307443
2026-06-14T20:30:00Z,1781469000,63900.2,64070,63887.8,63978.1,48,17.67,0,0,-49,-49,-50.452954370238814,-29,-29.743743810392374,-588.9313497779932,-401.59978962102,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,0.15227573117749196,-0.13427915310334088,0.256429419605898
2026-06-14T21:00:00Z,1781470800,63978.2,64999.9,63973.4,64750.1,48,17.67,0,0,-49,-49,-50.16236349619105,-29,-29.594995048313898,-588.8822503455649,-401.6238461135085,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,-9.657832183843867,-0.1374493383419783,0.2360917337971969
2026-06-14T21:30:00Z,1781472600,64750.1,65652,64645.9,65284.4,48,17.67,0,0,-49,-49,-49.92989079695284,-29,-29.475996038651118,-588.8326965472179,-401.6481131198094,-500,-26.715867355001247,-134.9722382636033,0,0,19.63,20.67,-8.16877751722283,-0.1747195841021011,0.21176805551098016
2026-06-14T22:00:00Z,1781474400,65284.4,65513.9,64918.2,65178.6,48,17.67,0,0,-48,-48,-49.54391263756227,-29,-29.380796830920893,-588.8110268130711,-401.67559023440197,-500,-26.715867355001247,-134.9722382636033,0,0,19.25,20.31,-4.595388896215808,9.90013083157763,-6.753095839769892
2026-06-14T22:30:00Z,1781476200,65178.7,65555,65139.3,65389.2,48,17.67,0,0,-48,-48,-49.235130110049816,-28,-29.104637464736715,-588.788399958077,-401.70657203212875,-500,-26.715867355001247,-134.9722382636033,0,0,19.2,20.3,-4.125685892277135,6.972013685863629,-6.528722157164472
2026-06-14T23:00:00Z,1781478000,65389.2,65716.7,65217,65647.6,48,17.67,0,0,-48,-48,-48.988104088039854,-28,-28.883709971789372,-588.7641074825973,-401.7369783362076,-500,-26.715867355001247,-134.9722382636033,0,0,19.23,20.32,-3.6378353183080305,5.552811442657659,-5.364708982899214
2026-06-14T23:30:00Z,1781479800,65647.6,65775,65488.5,65702.1,48,17.67,0,0,-48,-48,-48.790483270431885,-28,-28.706967977431496,-588.7438071233476,-401.7652963962215,-500,-26.715867355001247,-134.9722382636033,0,0,19.24,20.3,0.7928642644593301,4.994418697445324,-4.762802520598209
2026-06-15T00:00:00Z,1781481600,65702.1,65880,65583.5,65720.1,48,17.67,0,0,-47,-47,-48.43238661634551,-28,-28.565574381945197,-588.7255648496018,-401.79316701355697,-500,-26.715867355001247,-134.9722382636033,0,0,19.22,20.27,2.4593195288903344,4.782770183066119,-4.4448256568411875
2026-06-15T00:30:00Z,1781483400,65720.2,65734.3,65444,65591.4,48,17.67,0,0,-47,-47,-48.14590929307641,-28,-28.452459505556156,-588.7035123611057,-401.82128542834283,-500,-26.715867355001247,-134.9722382636033,0,0,19.22,20.27,2.6908593582127507,0.22944533610260312,-0.11617438329727961
2026-06-15T01:00:00Z,1781485200,65591.4,65595.7,65314.3,65362,48,17.67,0,0,-47,-47,-47.91672743446112,-27,-28.161967604444925,-588.6856499809509,-401.8540793847988,-500,-26.715867355001247,-134.9722382636033,0,0,19.15,20.25,3.1761238510618166,0.38651647874503864,-0.3443487224606264
2026-06-15T01:30:00Z,1781487000,65361.9,65705.6,65345,65482.6,48,17.67,0,0,-46,-46,-47.5333819475689,-27,-27.92957408355594,-588.6726482109036,-401.88808626896054,-500,-26.715867355001247,-134.9722382636033,0,0,19.14,20.25,3.4325543886551833,0.55072796986422,-0.7961700591542678
2026-06-15T02:00:00Z,1781488800,65482.6,65749,65400,65609.4,48,17.67,0,0,-46,-46,-47.226705558055116,-27,-27.74365926684475,-588.6638159888196,-401.92178881737965,-500,-26.715867355001247,-134.9722382636033,0,0,19.1,20.2,2.6506695848308666,0.5415078297727519,-1.3472112296544438
2026-06-15T02:30:00Z,1781490600,65609.4,65638.7,65383.6,65429.3,48,17.67,0,0,-46,-46,-46.98136444644409,-27,-27.5949274134758,-588.6548219887007,-401.9575580451225,-500,-26.715867355001247,-134.9722382636033,0,0,19.1,20.22,2.447335073231829,0.1474791722451206,-1.0985604708949903
2026-06-15T03:00:00Z,1781492400,65429.3,65708.8,65393.4,65701,48,17.67,0,0,-46,-46,-46.78509155715527,-27,-27.475941930780643,-588.6426896657297,-401.999515383432,-500,-26.715867355001247,-134.9722382636033,0,0,19,20.18,-0.36470017856281883,0.24195052662361066,-2.1651515088640183
2026-06-15T03:30:00Z,1781494200,65700.9,65996.8,65655.8,65894.7,48,17.67,0,0,-45,-45,-46.428073245724214,-27,-27.380753544624515,-588.6301772417279,-402.0419893281429,-500,-26.715867355001247,-134.9722382636033,0,0,19,20.18,-1.1870006575973078,0.03977825650139076,-1.3602022512926446
2026-06-15T04:00:00Z,1781496000,65894.6,65894.7,65666.2,65685.6,48,17.67,0,0,-45,-45,-46.142458596579374,-26,-27.104602835699612,-588.6179188970633,-402.0830311881955,-500,-26.715867355001247,-134.9722382636033,0,0,19.02,20.18,-1.3070788218252374,0.10829639233940036,-1.0094676367881201
2026-06-15T04:30:00Z,1781497800,65685.6,65709.9,65601.8,65612.2,48,17.67,0,0,-45,-45,-45.9139668772635,-26,-26.88368226855969,-588.6055332246722,-402.12453931883545,-500,-26.715867355001247,-134.9722382636033,0,0,19.02,20.18,-1.3525860803954302,0.041607111298362955,-0.5592557728394635
2026-06-15T05:00:00Z,1781499600,65612.2,65844.7,65577.8,65799.9,48,17.67,0,0,-45,-45,-45.7311735018108,-26,-26.70694581484775,-588.5929789674569,-402.16443343620494,-500,-26.715867355001247,-134.9722382636033,0,0,19.05,20.19,-1.30372413093581,0.056296614523653275,-0.22149560357648118
2026-06-15T05:30:00Z,1781501400,65800,65837.4,65670.9,65828.1,48,17.67,0,0,-44,-44,-45.38493880144864,-26,-26.5655566518782,-588.5714543926857,-402.2098231218199,-500,-26.715867355001247,-134.9722382636033,0,0,19.01,20.2,-0.22543417238951832,0.07079804727629029,0.44255024130196646
2026-06-15T06:00:00Z,1781503200,65828,65933,65786,65904.4,48,17.67,0,0,-44,-44,-45.10795104115891,-26,-26.45244532150256,-588.5470061238404,-402.25680092549635,-500,-26.715867355001247,-134.9722382636033,0,0,19,20.2,0.8279217372078337,0.04945263099147267,0.3312205795557611
2026-06-15T06:30:00Z,1781505000,65904.3,65917.2,65716.4,65773,48,17.67,0,0,-44,-44,-44.88636083292713,-25,-26.161956257202046,-588.5232220539515,-402.30648783455035,-500,-26.715867355001247,-134.9722382636033,0,0,18.98,20.2,0.5047811576941268,-0.16000286299906036,-0.10923526152142289
2026-06-15T07:00:00Z,1781506800,65773,65978.1,65650,65924.2,48,17.67,0,0,-43,-43,-44.509088666341704,-25,-25.92956500576164,-588.5025226310366,-402.3544805361548,-500,-26.715867355001247,-134.9722382636033,0,0,19.02,20.22,0.20931326423053023,-0.2240311722430502,0.33583498362444486
2026-06-15T07:30:00Z,1781508600,65924.3,65924.3,65580,65642.3,48,17.67,0,0,-43,-43,-44.20727093307336,-25,-25.74365200460931,-588.4838150224256,-402.4027055433142,-500,-26.715867355001247,-134.9722382636033,0,0,19.07,20.27,1.075138258967403,-0.49279438160176736,0.555248089515645
2026-06-15T08:00:00Z,1781510400,65642.4,65727.9,65580.3,65643.3,48,17.67,0,0,-43,-43,-43.965816746458685,-25,-25.594921603687446,-588.4666547081947,-402.4540901761866,-500,-26.715867355001247,-134.9722382636033,0,0,19,20.22,0.6926610183855253,-0.3118196548755852,0.22324843988362358
2026-06-15T08:30:00Z,1781512200,65643.3,65768.1,65594.1,65619.9,48,17.67,0,0,-43,-43,-43.77265339716695,-25,-25.475937282949957,-588.4513239722015,-402.5060953918547,-500,-26.715867355001247,-134.9722382636033,0,0,19,20.22,0.22414253848368634,-0.3025975874425584,0.3344988537347469
2026-06-15T09:00:00Z,1781514000,65620,65740.1,65612,65612.1,48,17.67,0,0,-42,-42,-43.41812271773356,-25,-25.380749826359967,-588.4373789535949,-402.5561457735001,-500,-26.715867355001247,-134.9722382636033,0,0,19.05,20.25,0.014647397142423146,-0.41850826397032387,1.1005146700849766
2026-06-15T09:30:00Z,1781515800,65612.1,65618.8,65469,65559.9,48,17.67,0,0,-42,-42,-43.134498174186845,-24,-25.104599861087973,-588.4218325569349,-402.60900804504564,-500,-26.715867355001247,-134.9722382636033,0,0,19.05,20.27,0.751774284429342,-0.45258042647481156,0.6522202714850669
2026-06-15T10:00:00Z,1781517600,65559.8,65724,65545.2,65678.3,48,17.67,0,0,-42,-42,-42.90759853934948,-24,-24.88367988887038,-588.4063563252835,-402.6659304227579,-500,-26.715867355001247,-134.9722382636033,0,0,19.05,20.3,0.0999279187592836,-0.12029018701371626,0.10308318712853358
2026-06-15T10:30:00Z,1781519400,65678.3,65934.3,65666.9,65884.7,48,17.67,0,0,-42,-42,-42.72607883147958,-24,-24.706943911096303,-588.3900558987101,-402.72276539703904,-500,-26.715867355001247,-134.9722382636033,0,0,19,20.24,0.2718909452174296,-0.3542526950060372,0.3233936700567074
2026-06-15T11:00:00Z,1781521200,65884.7,66346.2,65807.3,66222,48,17.67,0,0,-41,-41,-42.38086306518367,-24,-24.565555128877044,-588.3743012345977,-402.77915669946765,-500,-26.715867355001247,-134.9722382636033,0,0,18.99,20.22,0.361314299218847,-0.0230261718434121,0.2140017807806931
2026-06-15T11:30:00Z,1781523000,66222,66269.9,66083.2,66192,48,17.67,0,0,-41,-41,-42.10469045214693,-24,-24.452444103101634,-588.3553791591338,-402.83749985533984,-500,-26.715867355001247,-134.9722382636033,0,0,18.98,20.22,0.7354454433085872,0.04613049435149097,-0.4396131531538263
2026-06-15T12:00:00Z,1781524800,66192,66300,66056.4,66243.3,48,17.67,0,0,-41,-41,-41.88375236171755,-23,-24.16195528248131,-588.3367295257069,-402.89668748723244,-500,-26.715867355001247,-134.9722382636033,0,0,18.96,20.2,0.32694027020398464,-0.22568439153166855,-0.6491759721012841
2026-06-15T12:30:00Z,1781526600,66243.3,66570,66151.5,66528.5,48,17.67,0,0,-41,-41,-41.70700188937404,-23,-23.929564225985047,-588.3225825412126,-402.95859141242136,-500,-26.715867355001247,-134.9722382636033,0,0,18.87,20.12,0.2665487412911988,-0.17273666817438094,-1.5999514250179112
2026-06-15T13:00:00Z,1781528400,66528.5,66915.2,66435.2,66801.8,48,17.67,0,0,-40,-40,-41.365601511499236,-23,-23.743651380788037,-588.3094713662576,-403.02576684923895,-500,-26.715867355001247,-134.9722382636033,0,0,18.8,20.08,-0.23982998919112636,-0.03082274420913706,-1.7735916250220705
2026-06-15T13:30:00Z,1781530200,66801.7,66853.8,66375.1,66410.8,48,17.67,0,0,-40,-40,-41.09248120919939,-23,-23.59492110463043,-588.395239137804,-403.08223747111646,-500,-26.715867355001247,-134.9722382636033,0,0,18.9,20.1,-1.0103763496427962,0.2345213677047679,-0.583298163027535
2026-06-15T14:00:00Z,1781532000,66410.8,66535.6,66265,66530,48,17.67,0,0,-40,-40,-40.87398496735951,-23,-23.475936883704343,-588.4930866326314,-403.15647993908766,-500,-26.715867355001247,-134.9722382636033,0,0,18.8,20.12,-1.5829016228621267,0.47960523790986137,-1.5137229320278005
2026-06-15T14:30:00Z,1781533800,66530,66646.8,66388.9,66552.3,48,17.67,0,0,-39,-39,-40.49918797388761,-23,-23.380749506963475,-588.5447943620244,-403.2388203912678,-500,-26.715867355001247,-134.9722382636033,0,0,18.65,20.01,-0.10499982307740159,0.8985657629057018,-2.7545127933439084
2026-06-15T15:00:00Z,1781535600,66552.4,66697.5,66541.5,66617.1,48,17.67,0,0,-38,-38,-39.99935037911008,-23,-23.30459960557078,-588.5937260482249,-403.3157030291528,-500,-25.050543863293893,-137.28505799242942,0,0,18.75,20.07,0.15521814004621853,1.040714716472354,-0.8043917914879571
2026-06-15T15:30:00Z,1781537400,66617.1,67255.4,66573.4,67248.5,48,17.67,0,0,-38,-38,-39.59948030328807,-23,-23.243679684456623,-588.6417260249763,-403.39414494096735,-500,-23.940328202155655,-138.8269378116468,0,0,18.7,20.02,1.1475235719097776,1.2212749977349093,-0.5925424965379462
2026-06-15T16:00:00Z,1781539200,67248.5,67254.5,67051.1,67149.4,48,17.67,0,0,-37,-37,-39.07958424263045,-23,-23.194943747565297,-588.6650084411515,-403.47953577550527,-500,-23.200184428063498,-139.85485769112503,0,0,18.57,19.92,1.3367719199778454,0.7966761703035887,-2.789806815833525
2026-06-15T16:30:00Z,1781541000,67149.5,67237.3,67055,67122.3,48,17.67,0,0,-36,-36,-38.46366739410436,-22,-22.95595499805224,-588.6707777570808,-403.567945425148,-500,-22.70675524533539,-140.5401376107772,0,0,18.55,19.91,1.9185248896983336,0.4606937648653818,-1.9558793101345717
2026-06-15T17:00:00Z,1781542800,67122.3,67122.4,66713.2,66782.9,48,17.67,0,0,-36,-36,-37.97093391528349,-22,-22.76476399844179,-588.6648755166183,-403.6644417016935,-500,-22.377802456849988,-140.99699089054536,0,0,18.51,19.91,1.4588152199309095,0.3557095884125761,-0.8849516736490611
2026-06-15T17:30:00Z,1781544600,66782.8,66917,66635.1,66820.7,48,17.67,0,0,-36,-36,-37.57674713222679,-22,-22.611811198753433,-588.6653450690939,-403.76201364617674,-500,-22.158500597859717,-141.3015597437241,0,0,18.55,19.95,1.3142573255726389,-0.3422091001775196,-1.4262187235031138
2026-06-15T18:00:00Z,1781546400,66820.7,66900,66678.5,66791.2,48,17.67,0,0,-37,-37,-37.46139770578144,-22,-22.489448959002747,-588.6649488038528,-403.8522490903845,-500,-24.697608734992343,-141.6078317762288,0,0,18.6,19.95,0.9553996651984275,-0.8716412577153815,-0.45958883477086926
2026-06-15T18:30:00Z,1781548200,66791.2,66888,66710,66726.1,48,17.67,0,0,-37,-37,-37.36911816462515,-22,-22.391559167202196,-588.6641647128662,-403.9487809991733,-500,-26.39034749308076,-141.81201313123194,0,0,18.6,19.98,1.2224167827999988,-0.8894002188964536,0.7891226426251412
2026-06-15T19:00:00Z,1781550000,66726.1,66856.1,66302.4,66495,48,17.67,0,0,-38,-38,-37.49529453170012,-22,-22.31324733376176,-588.6607447842101,-404.04214615318585,-500,-27.51883999847304,-141.94813403456735,0,0,18.55,19.9,1.0253255552356237,-0.890151059480372,0.4989358378450312
2026-06-15T19:30:00Z,1781551800,66495,66719.7,66453.3,66579.2,48,17.67,0,0,-38,-38,-37.596235625360094,-21,-22.050597867009408,-588.5894857577763,-404.15366827189877,-500,-28.271168335401224,-142.03888130345763,0,0,18.35,19.78,1.173258525119969,-0.8132368256549878,-1.0338975109047004
2026-06-15T20:00:00Z,1781553600,66579.1,66605.2,66456.8,66544,48,16.21,0,0,-38,-38,-37.676988500288076,-21,-21.840478293607525,-588.5177939155132,-404.2510063044163,-500,-28.772720560020016,-142.0993794827178,0,0,18.45,19.8,0.6301022003231252,-0.6186538424536849,-0.4424875677637428
2026-06-15T20:30:00Z,1781555400,66544,66658.2,66445,66489.6,48,16.21,0,0,-38,-38,-37.74159080023046,-21,-21.67238263488602,-588.4456687254602,-404.3496126575188,-500,-29.107088709765875,-142.1397116022246,0,0,18.45,19.8,0.20853419089754294,-0.49510844827904454,-0.9039785250347707
2026-06-15T21:00:00Z,1781557200,66489.6,66534.8,66356.9,66379.4,48,16.21,0,0,-38,-38,-37.79327264018437,-21,-21.537906107908817,-588.3731096557584,-404.4494826231943,-500,-29.33000080959645,-144.168533048447,0,0,18.45,19.8,-0.10504264904126857,-0.5874703446922932,-0.887327382593489
2026-06-15T21:30:00Z,1781559000,66379.3,66444,66284.8,66337.1,48,16.21,0,0,-37,-37,-37.63461811214749,-21,-21.430324886327053,-588.3001161748881,-404.5506111360967,-500,-29.47860887615016,-145.5210806792619,0,0,18.45,19.8,0.11275814199665563,-0.36143938895184385,-0.4021231049480035
2026-06-15T22:00:00Z,1781560800,66337.1,66446.2,66065.1,66131.1,48,16.21,0,0,-37,-37,-37.50769448971799,-21,-21.34425990906164,-588.2260733590115,-404.66938347784713,-500,-29.57768092051931,-146.42277909980515,0,0,18.42,19.85,-0.746315988115988,-0.7889763055437071,1.2233269722887252
2026-06-15T22:30:00Z,1781562600,66131.1,66346,66068.7,66170,48,16.21,0,0,-37,-37,-37.40615559177439,-21,-21.27540792724931,-588.1530521960079,-404.78337194908624,-500,-29.643728950098737,-147.02391138016736,0,0,18.45,19.85,-0.17178793392756567,-0.6036921537902372,0.5479569324968177
2026-06-15T23:00:00Z,1781564400,66170,66267.7,66114.1,66199.4,48,16.21,0,0,-37,-37,-37.324924473419514,-21,-21.22032634179945,-588.0813247527005,-404.89684065027836,-500,-29.68776096981836,-147.42466623374216,0,0,18.45,19.84,-0.5314199366089589,-0.4379430116783551,0.5479569324968177
2026-06-15T23:30:00Z,1781566200,66199.4,66335.5,66086.6,66285.9,48,16.21,0,0,-37,-37,-37.25993957873561,-21,-21.17626107343956,-588.0090706350725,-405.0144210875702,-500,-29.717115649631438,-147.69183613612532,0,0,18.42,19.82,-0.6696423952770437,-0.4537219065513904,0.26326765825873305
2026-06-16T00:00:00Z,1781568000,66285.9,66383.4,66197.2,66210.9,48,16.21,0,0,-36,-36,-37.00795166298849,-20,-20.941008858751648,-587.9329733996505,-405.1322520399238,-500,-29.73668543617349,-147.86994940438078,0,0,18.5,19.9,-1.0079592578211882,-0.40948323048542246,1.0231580420412325
2026-06-16T00:30:00Z,1781569800,66210.8,66426.9,66201.1,66216.9,48,16.21,0,0,-36,-36,-36.80636133039079,-20,-20.75280708700132,-587.8613134345047,-405.23884770431187,-500,-29.749731960534863,-147.98869158321776,0,0,18.6,19.95,-1.2944090970682123,-0.3658083483999278,2.200434206162411
2026-06-16T01:00:00Z,1781571600,66216.8,66345.9,66206.6,66335,48,16.21,0,0,-36,-36,-36.645089064312636,-20,-20.602245669601054,-587.7892132019638,-405.35420862355704,-500,-29.75842964344244,-148.06785303577576,0,0,18.55,19.93,-1.8574162487260975,-0.3567636410545432,1.4275260185851664
2026-06-16T01:30:00Z,1781573400,66335,66388.8,66284.9,66309.9,48,16.21,0,0,-36,-36,-36.51607125145011,-20,-20.481796535680843,-587.7140789437772,-405.4662888013139,-500,-29.76422809871416,-148.12062733748107,0,0,18.55,19.91,-1.1438224915912607,-0.484494988099095,1.4058191839837428
2026-06-16T02:00:00Z,1781575200,66309.9,66331.8,65721,65735.4,48,16.21,0,0,-35,-35,-36.21285700116009,-20,-20.385437228544674,-587.6380928543272,-405.59752436525713,-500,-29.768093735561973,-148.1558102052846,0,0,18.47,19.9,-0.9303484312380147,-0.456950645870463,0.9397662779464764
2026-06-16T02:30:00Z,1781577000,65735.3,65890,65655,65714.1,48,16.21,0,0,-35,-35,-35.97028560092807,-20,-20.30834978283574,-587.5644774439021,-405.7258519863967,-500,-29.770670826793847,-148.17926545048698,0,0,18.46,19.87,-1.0240468387052228,-0.46382955745822163,0.12008900813361277
2026-06-16T03:00:00Z,1781578800,65714,65978.6,65607.1,65946.2,48,16.21,0,0,-35,-35,-35.77622848074246,-19,-20.046679826268594,-587.4915300973423,-405.85385676356094,-500,-29.772388887615097,-148.1949022806219,0,0,18.43,19.83,0.3502640659241776,-0.10334668477683073,-1.0395187422248606
2026-06-16T03:30:00Z,1781580600,65946.3,66145.4,65939.9,66125.4,48,16.21,0,0,-35,-35,-35.62098278459397,-19,-19.837343861014876,-587.422599165622,-405.9829939408005,-500,-29.77353426149593,-148.20532683404517,0,0,18.45,19.85,0.6205639550907057,-0.09702601824311799,-0.3996000924493145
2026-06-16T04:00:00Z,1781582400,66125.4,66252.2,65943.9,65944,48,16.21,0,0,-34,-34,-35.29678622767518,-19,-19.6698750888119,-587.3495390758527,-406.1025447071652,-500,-29.77429784408315,-148.21227653632735,0,0,18.49,19.85,1.639511266631687,-0.18492118640948382,-0.031074469299132348
